trip_id,avg_speed,max_speed,overspeed_ratio,harsh_brake_count,sharp_turn_count,night_ratio,trip_distance_km,trip_duration_min,is_night_trip,has_harsh_brake,has_sharp_turn,is_overspeed,missing,target
T4618,49.75084486511137,69.2542197821522,0.19259842296636395,3,4,0.10166331582422582,27.636300536999663,6.8327112455326375,0,1,1,1,0,1
T4619,48.41271863753453,108.24138861618559,0.45124143097641656,0,2,0.09975427864555464,7.2703966662004005,23.559849419688426,0,0,1,1,0,0
T4620,43.195454186124756,59.06667882736622,0.3066917006091566,1,2,0.4548968375279951,7.534510296409817,39.961936638027424,0,1,1,1,0,1
T4621,75.89339818453449,86.322089062128,0.2229618832639543,1,1,0.25837393251004465,7.059423015820635,44.94860307942433,0,1,1,1,0,0
T4622,36.69005811716343,103.8809396732515,0.13198111918484412,2,4,0.12976847073463088,17.216270005261762,3.77862306004297,0,1,1,0,0,1
T4623,61.57694265853492,87.62883050638075,0.17828391503865854,0,1,0.11783008794288745,3.7647013576481254,34.77795341095366,0,0,1,1,0,0
T4624,55.34379183059126,104.82236744990747,0.15847910099942794,1,1,0.6159860390609974,31.305186830088267,12.159340417028812,1,1,1,1,0,0
T4625,68.92278878803273,91.27429444857859,0.1815821153359468,0,1,0.06298817507608614,2.5951336227240236,21.0389676157913,0,0,1,1,0,0
T4626,39.99216372833742,88.58699340984057,0.20416693875728273,1,1,0.02934452882880702,0.9536000568590043,29.810122132476486,0,1,1,1,0,0
T4627,39.00546651314362,87.33669737664295,0.29544067045402883,3,7,0.2627870786999225,7.030896818860688,17.895040960744314,0,1,1,1,0,1
T4628,66.44104861216098,92.268865333003,0.12507662804866182,2,2,0.35432920643022836,4.646995076700796,26.540960390152392,0,1,1,0,0,0
T4629,56.37981962495166,72.28921805175479,0.21122643372221528,0,2,0.06900594980981148,12.05124431515806,11.348586313762564,0,0,1,1,0,0
T4630,26.82593979984862,53.96252296254427,0.08581747405934208,3,2,0.08609687509009664,2.027443080760572,24.110304822149146,0,1,1,0,0,1
T4631,41.91042478305094,99.08086822926619,0.49936424506768806,3,5,0.6632132754629972,22.97346132751564,35.9006994052055,1,1,1,1,0,1
T4632,55.79573980772091,103.23484601011532,0.5658447857123373,3,1,0.13797561431704286,5.831387239495685,20.641707042858922,0,1,1,1,0,1
T4633,62.56646332319884,85.03957621812087,0.1493284230244462,2,3,0.3459790989356031,5.508913068619864,46.440576638913434,0,1,1,0,0,1
T4634,39.811540202105675,69.03248760731259,0.20747250234349976,4,3,0.7143891267244942,14.236555964675127,11.34136329466996,1,1,1,1,0,1
T4635,6.286160152745886,48.845657669407245,0.5458708044960131,6,1,0.1787920123171295,4.120375190194318,38.46607401150328,0,1,1,1,0,1
T4636,57.8483477860555,81.71614199846776,0.2721862235412116,5,4,0.7309925947443899,8.473602536665073,25.16310240236155,1,1,1,1,0,1
T4637,31.695189650840362,53.02099310564057,0.2643224871861378,0,3,0.36838200525950143,12.834033349069172,21.246489287748123,0,0,1,1,0,0
T4638,19.739918028163828,50.220249947241484,0.10605564511570642,1,3,0.09093650071272943,8.859050020373111,16.92876559541554,0,1,1,0,0,0
T4639,7.515111125237887,79.58536943968615,0.36825606098182,2,1,0.008544448356933323,2.932505606450286,38.755288949558654,0,1,1,1,0,1
T4640,62.20971290296612,64.7246099762397,0.4557252605492034,1,2,0.18338476571548057,12.796822599025589,10.505081708348747,0,1,1,1,0,1
T4641,51.929261756074496,86.90619112329541,0.1469032335509286,5,0,0.30682396717444615,6.673031860274713,25.857914253610065,0,1,0,0,0,1
T4642,46.61515428931622,76.81408794876252,0.5264126478751013,2,1,0.27498473648805394,11.147187130433684,23.630125159053993,0,1,1,1,0,1
T4643,70.83536544444142,67.8673086755478,0.4958008814540313,1,1,0.1351060973505066,9.547152402389788,42.87196230324992,0,1,1,1,0,1
T4644,59.55987024534609,45.90169838542069,0.18584066051619552,3,0,0.3375677557867058,4.716878755199987,19.691160258753587,0,1,0,1,0,1
T4645,74.24450064082875,62.942237483392844,0.19502025179059984,1,2,0.20139457161314617,5.782677519635967,44.79085656592532,0,1,1,1,0,0
T4646,29.108967917495054,63.67727019897819,0.2113386395853592,2,2,0.2138960234771521,3.5105908083612576,6.306106764203367,0,1,1,1,0,1
T4647,49.481740640690546,55.49384652970076,0.7864300994209666,5,3,0.1488003237287454,8.495533773779714,28.958729385390416,0,1,1,1,0,1
T4648,25.749299375779785,73.4191140951523,0.30350272891629554,2,5,0.4561760217648575,3.558397491164642,8.268106053779704,0,1,1,1,0,1
T4649,46.55926502216799,57.05496017650697,0.48167120427162563,1,1,0.27658819600492346,6.901271974125931,9.29119716245458,0,1,1,1,0,1
T4650,46.27076219349984,76.7251450541757,0.14547857561436628,2,1,0.3037255736562563,5.477380276590403,20.150910421595412,0,1,1,0,0,0
T4651,59.39920455894606,84.80822427337313,0.2424721027540337,1,1,0.15326392837858394,18.593472946550683,19.444721738536394,0,1,1,1,0,0
T4652,50.683458217128475,63.47660091221644,0.519151603886367,1,3,0.21926501867634046,9.096151118185311,50.03451312256158,0,1,1,1,0,1
T4653,59.35110707419874,88.50817258837169,0.26478033565820835,3,5,0.41762618254314915,6.316284960547102,10.967176889893612,0,1,1,1,0,1
T4654,60.55160199708341,52.77284257504593,0.6918931340256362,0,1,0.1472730708935571,7.607470308179795,19.514676501673627,0,0,1,1,0,1
T4655,82.32393016074712,57.756452032074186,0.17756813298924792,4,1,0.47344098415267427,5.8083315705394964,34.48886476968585,0,1,1,1,0,1
T4656,45.270550170708134,77.73565404750462,0.05823163788757847,2,1,0.3178910338054359,11.080642521192905,19.24617433709738,0,1,1,0,0,0
T4657,35.88465949000431,93.74082183777277,0.44137304199112726,1,4,0.2119958783970554,6.415682276819398,43.990160212708396,0,1,1,1,0,1
T4658,53.691254229746136,97.34799082978533,0.12296478162698056,2,2,0.19459645258417962,5.321495603771446,35.67266053545203,0,1,1,0,0,0
T4659,37.96579959290685,112.24781244315119,0.24053597278886102,3,3,0.5400994162964221,6.559312805098573,12.775060700283257,1,1,1,1,0,1
T4660,72.22941152654803,72.4682225036498,0.7475572159959444,3,1,0.4992930014683883,6.561837829668042,13.135466628636479,0,1,1,1,0,1
T4661,45.751729415821515,77.44997362643392,0.5536521267843322,1,2,0.6379287020223403,21.434134561047372,19.829476119720447,1,1,1,1,0,1
T4662,41.51635448189015,59.346489419640264,0.239623549183686,0,3,0.09311336513128801,12.472104471066386,7.1006300510642575,0,0,1,1,0,0
T4663,42.93026418273323,54.92467336017954,0.21413534199714715,5,0,0.042628755608548584,0.9505687670451757,15.507005860145835,0,1,0,1,0,1
T4664,60.77626135207461,84.5714417265505,0.334630552480417,2,0,0.17219871590255006,3.9837638382098857,34.24088161304228,0,1,0,1,0,0
T4665,47.63379525152772,64.48257001107514,0.24983803750619218,2,2,0.2703359415641108,21.16021214397331,18.78449227964321,0,1,1,1,0,1
T4666,40.37499769804427,104.6475840003458,0.7445793494661742,0,0,0.0033298533046287582,20.13331443059075,17.77902480183072,0,0,0,1,0,0
T4667,74.98027876435296,50.75228536265219,0.3298851396899583,5,3,0.01988473236645452,7.40022768552601,13.30992943054072,0,1,1,1,0,1
T4668,37.15745239007375,89.72706411649392,0.4625803009238976,2,2,0.10148752948903464,13.268577803735909,48.99270507336357,0,1,1,1,0,1
T4669,50.5334911104949,59.885215223659415,0.4565059114138564,0,1,0.16763997199561007,10.537955608553613,24.144809573083556,0,0,1,1,0,0
T4670,59.784592274153454,63.59103066455833,0.33794123683242083,2,2,0.14094818539609222,6.317353397358387,43.00779188845696,0,1,1,1,0,1
T4671,25.5299733437439,90.78224130504061,0.18809732904127882,3,1,0.6137065283107616,7.656477788857925,9.199043795966901,1,1,1,1,0,1
T4672,57.20390752108887,66.48239127784183,0.06469462652382413,1,2,0.22483166852573325,2.5654019313455247,48.20703127426066,0,1,1,0,0,0
T4673,34.17338486779326,69.684318649602,0.22655186593741547,3,1,0.05077276005012945,7.0787943118502925,45.20329717192528,0,1,1,1,0,1
T4674,62.341741712510036,63.756832728968625,0.17796170651669121,0,2,0.06704324188964653,2.4496519786228035,31.149276787634868,0,0,1,1,0,0
T4675,35.56023482121536,115.70059583226883,0.13523327907302443,1,2,0.35823636986438034,6.68622595433389,25.81432482278345,0,1,1,0,0,0
T4676,60.39153547773291,67.65027377839981,0.12290144317157405,1,1,0.5396814393977437,17.596710667498193,41.30925521921754,1,1,1,0,0,0
T4677,66.58749599442069,81.03104434865526,0.03156869192279911,2,2,0.048642810703558075,13.499976801003085,9.790548685167554,0,1,1,0,0,0
T4678,62.92154788449207,75.96172799437852,0.10761025674300989,2,2,0.4378655003206077,9.754709328598315,16.896055350216333,0,1,1,0,0,1
T4679,53.769749723571536,84.42834123448522,0.21245879136928772,1,4,0.07438010823215659,7.758508564892587,32.56446022712717,0,1,1,1,0,1
T4680,46.53048585605451,67.7052610606813,0.1435673560871636,3,6,0.3274675548565262,11.32048319982663,7.180782869513632,0,1,1,0,0,1
T4681,41.35370635497734,75.98365530916699,0.324946433167125,3,3,0.09623301039543289,16.247791446164754,28.922329363378914,0,1,1,1,0,1
T4682,72.06552036225656,87.8790401798787,0.5674326857593733,1,0,0.1678688638339642,12.219118493098238,5.367307395913356,0,1,0,1,0,0
T4683,39.50757169748535,62.739857239940164,0.10688510052453189,0,1,0.29277293347114036,11.796094778800654,42.740740854878126,0,0,1,0,0,0
T4684,34.44400889645006,101.78642713256309,0.29732396546572987,2,3,0.4105830607985405,5.877558549826594,18.805815856524923,0,1,1,1,0,1
T4685,59.980534025492446,103.70961038083266,0.4025309287344321,4,2,0.3021964295739577,7.727740587997759,17.764385214854777,0,1,1,1,0,1
T4686,38.05794795220257,92.12985252317479,0.0883619671165425,2,2,0.16924364643080905,24.076533025334342,21.51018442935394,0,1,1,0,0,0
T4687,35.74904753800809,81.39752767192967,0.515552575640918,1,2,0.5381612119386485,10.254229299670312,4.708772028907905,1,1,1,1,0,1
T4688,28.345936067453525,20.18797103590928,0.30605085428580103,2,1,0.09459696348459368,11.556228250348994,8.928634204454518,0,1,1,1,0,0
T4689,42.75635240809223,88.48582265308926,0.32335103100284707,1,2,0.24492862896787276,6.261342906528276,21.67762961040338,0,1,1,1,0,0
T4690,48.7592746415526,72.17339189542271,0.0702278210583625,2,0,0.27914222345647094,3.1774353607157386,20.469170503428735,0,1,0,0,0,0
T4691,53.64637591491048,75.07451177164921,0.20716645530987876,0,1,0.49645825071450017,24.151141271888417,14.831403063924455,0,0,1,1,0,0
T4692,64.26959366449225,42.05245338954367,0.3070692138691664,1,3,0.12036606716817605,3.2565015490734437,33.91948938795676,0,1,1,1,0,1
T4693,57.903468854986905,89.87176971748386,0.11731362365019729,1,3,0.029530074345241977,16.7798694905808,40.37174707289216,0,1,1,0,0,0
T4694,47.1369167067023,51.02837906346091,0.08812738572207106,2,2,0.08158307573179038,15.572625110322928,32.28808298343496,0,1,1,0,0,0
T4695,47.0270648543042,82.36849091982789,0.2617783997578427,1,3,0.13184884039553038,28.960501159036568,14.228760285845476,0,1,1,1,0,0
T4696,57.652362033727755,98.09314963819682,0.3990810947016503,4,4,0.0346210287942722,10.236743145760073,16.118569860674725,0,1,1,1,0,1
T4697,69.08855244392853,70.61343637364895,0.20496471734682992,4,2,0.18121303204026656,16.877842033137846,36.76457047683493,0,1,1,1,0,1
T4698,51.894712992248,104.32103450456881,0.2857966012568406,1,3,0.17434655671888957,4.6140870125647435,23.82069518108708,0,1,1,1,0,1
T4699,42.96303718684386,65.0601924358564,0.30113467706029756,1,2,0.07777727656424734,0.3695611535904422,19.000282482035924,0,1,1,1,0,0
T4700,35.10700998371682,92.00866153462003,0.45376354447365835,1,2,0.15607339600625436,6.83864298634787,17.581497450080036,0,1,1,1,0,1
T4701,28.32192103381662,53.90428497082945,0.4074744455978693,1,1,0.10933364390944633,13.456580950472308,31.013920813457876,0,1,1,1,0,0
T4702,59.994045080652846,100.62260869361047,0.1364065868241648,1,1,0.2834969678394618,3.987019608864721,37.49961884058277,0,1,1,0,0,0
T4703,58.66967785459336,97.5198076515858,0.5709685111199198,2,4,0.34961547895679657,6.225625708857602,18.779079630742487,0,1,1,1,0,1
T4704,58.66045287659992,89.36715845927459,0.5108134673155243,0,3,0.3661827616880432,1.5720251678841068,67.49914159372591,0,0,1,1,0,1
T4705,48.07010830471916,72.13431726772377,0.3237598369287306,2,3,0.037077726025224175,7.003401152480649,23.05530793120015,0,1,1,1,0,1
T4706,71.10402118837627,51.95998753143776,0.2688189352403928,0,5,0.2083309745166135,4.49577188675444,31.48403367972088,0,0,1,1,0,1
T4707,42.73822258122773,72.18719369561084,0.37796504300034284,1,2,0.22778965124881512,14.290863660727847,14.4694022236275,0,1,1,1,0,1
T4708,64.32903855810808,102.20614351496245,0.3367024786808106,3,3,0.19653672464865649,5.446891422054005,13.650193218426873,0,1,1,1,0,1
T4709,49.41885657515685,82.5992374313823,0.4364258819156045,3,5,0.24721084906255836,13.665612608559353,32.87837321301208,0,1,1,1,0,1
T4710,40.87473852980994,48.939261409751005,0.08810353489031025,4,1,0.3906296624505288,8.77507138050135,29.98544688798778,0,1,1,0,0,1
T4711,58.887954609766425,57.50544721160118,0.32569857712588346,1,2,0.2494172114614962,37.786973492650226,34.7377797496124,0,1,1,1,0,0
T4712,56.14454178025991,105.0630280170456,0.13857919607642913,4,2,0.09550145118027634,12.391555350942305,60.999453331554406,0,1,1,0,0,1
T4713,55.35459138900389,89.75825504255772,0.1922026211006348,1,3,0.01716079756294798,22.21774849717241,9.482136595542672,0,1,1,1,0,0
T4714,51.219176330842984,55.31999758520144,0.1598533110059613,0,2,0.674823520572713,29.136599697374773,14.3369914671791,1,0,1,1,0,0
T4715,49.431603774247534,44.683370076508126,0.4859525339819802,2,4,0.020070899776973666,1.9008759655364604,30.227742605213898,0,1,1,1,0,1
T4716,85.82557989305658,67.49915730799867,0.6097989645794178,3,1,0.5461644170107232,3.7586653765417752,32.487337498303376,1,1,1,1,0,1
T4717,67.7638496779426,42.97282584020161,0.14929587606018652,1,1,0.17098251942198175,6.6435399709902665,13.080985344664875,0,1,1,0,0,0
T4718,60.84240342478268,76.88331019985999,0.18128662157920264,0,3,0.5235340954225499,2.0327040872381503,18.020778116526614,1,0,1,1,0,0
T4719,51.67698737305082,129.03250743672606,0.046650526636796544,2,2,0.18759440529432586,1.3210136041818834,21.585423825141394,0,1,1,0,0,0
T4720,65.10735800895003,48.06087848601656,0.5308826202728633,0,3,0.16586909023826615,5.3880516729384045,18.61411103177468,0,0,1,1,0,1
T4721,57.769921645871776,76.2794867358757,0.07913082408837352,1,1,0.6739802459709426,9.19033704961571,14.310684631521092,1,1,1,0,0,0
T4722,50.39307129161053,106.23853150662502,0.20698906522427857,4,5,0.07761656579118038,7.299866235449279,15.562480837284271,0,1,1,1,0,1
T4723,45.44653512101127,94.9817571660019,0.13329902586123552,2,1,0.12196369543446721,8.63891104552194,9.44970872812428,0,1,1,0,0,0
T4724,48.786239935059676,77.02518570401723,0.2941647657283904,3,3,0.38754967112456845,11.533624566844109,13.630029817778587,0,1,1,1,0,1
T4725,2.443613961829165,77.07302659663605,0.4420790506839454,1,3,0.08203767864655644,1.2021862865684365,23.84072673643339,0,1,1,1,0,1
T4726,53.15901258946462,56.881804351508414,0.23150847179533057,3,2,0.6323471296897075,21.82634166354456,8.708084264562993,1,1,1,1,0,1
T4727,42.672858798344606,74.64688459988893,0.22007955268482654,1,3,0.1925167334447705,11.03783241041972,35.96495458767455,0,1,1,1,0,0
T4728,73.89004997424325,84.8688142848026,0.43932536006068773,1,1,0.06295073154488848,3.013635485380411,34.52435122738184,0,1,1,1,0,0
T4729,50.29016106217632,102.1022708654818,0.13077639481945666,2,2,0.16050072784186514,8.08669720085748,9.005028901954965,0,1,1,0,0,0
T4730,32.16554870697557,67.59648752970489,0.05949619270458599,1,1,0.48128741966239497,13.995163572956589,14.683174654415177,0,1,1,0,0,0
T4731,49.251797688078234,76.20329743873074,0.29143142139148126,0,1,0.057839511325481784,7.121031926453361,12.053458713158983,0,0,1,1,0,0
T4732,34.30818372406244,61.01573038486635,0.2318747118791721,2,1,0.010025189150877502,6.792879254851356,27.663177574715505,0,1,1,1,0,0
T4733,57.101111235687,84.5065035908101,0.31670896367663287,0,0,0.1435486517819669,5.955762825973237,15.373764608097952,0,0,0,1,0,0
T4734,54.36421046509228,95.67558900617927,0.17038375253049684,1,1,0.26233831333397484,12.47397437353781,30.57052824377834,0,1,1,1,0,0
T4735,64.36759446662401,92.59296026859789,0.45054740257514714,1,3,0.009697799406293776,9.969639716724473,28.69175290249291,0,1,1,1,0,1
T4736,38.13677312458152,56.596258491152895,0.14614876100389118,1,0,0.006025218092785927,8.977694607637295,4.969816093120546,0,1,0,0,0,0
T4737,50.5101214434222,82.9372641891283,0.20305824961036786,0,1,0.5855844854601635,3.479111856782634,51.264240094390956,1,0,1,1,0,0
T4738,29.52467306860047,66.45374943499624,0.2029170314867416,2,2,0.19242233124340472,7.1934502105003295,20.41269923784897,0,1,1,1,0,1
T4739,60.52242172887072,100.22100031305666,0.11255017537684074,8,1,0.08946481014252577,15.35420074886707,42.5354441257511,0,1,1,0,0,1
T4740,57.78306770660183,76.77374554452923,0.3419689619321795,4,4,0.13086139843997585,22.136210118843742,30.571750127220742,0,1,1,1,0,1
T4741,57.437075315413566,49.60973323517831,0.46958065511499114,1,1,0.6124209766496773,22.98668030247663,19.651693283463292,1,1,1,1,0,1
T4742,50.024285470354116,75.60394588784534,0.12190369575885432,3,6,0.05211543433807691,4.113497693386487,6.112346837091711,0,1,1,0,0,1
T4743,56.221593361831864,89.16945138397763,0.5570560105540162,1,2,0.1600120096595155,12.895736774497887,10.085615108929563,0,1,1,1,0,1
T4744,74.06508662462895,84.880121262856,0.19184002157788307,1,4,0.13916116127338893,1.9951942699485454,25.07130000867297,0,1,1,1,0,1
T4745,45.72358614436979,69.76407972696039,0.32264973179668643,2,1,0.0695000039191016,18.305375883856144,15.986975990024884,0,1,1,1,0,0
T4746,52.07967775565127,68.29453220257707,0.6230472978278391,2,5,0.1037610279641411,14.686368189916486,18.892061831479133,0,1,1,1,0,1
T4747,33.70810551227885,60.249912035673674,0.2119850459409349,0,3,0.06094065731665865,3.367953841943172,23.745967059335918,0,0,1,1,0,0
T4748,36.976085576025014,72.10500759329388,0.7017261780009698,1,0,0.5118017268546473,9.317482880167772,2.531782842128251,1,1,0,1,0,1
T4749,51.46719939639961,62.88642066948395,0.4558476059874705,2,1,0.3904921067092387,7.409150247583219,25.122458852680683,0,1,1,1,0,1
T4750,66.55900320052861,99.4017197235463,0.33016963038791386,3,2,0.013335244591060634,20.38193417867266,27.51569054669024,0,1,1,1,0,1
T4751,46.155787636226414,61.977252185367675,0.7523093060379347,0,2,0.13330006236944003,10.347352704228088,21.157195468581364,0,0,1,1,0,1
T4752,46.46125206031814,82.44568924724402,0.6870013966554536,2,1,0.2121482836372956,6.613216571631727,34.41839466302542,0,1,1,1,0,1
T4753,43.89672133243438,81.08607806652665,0.17667059054678813,2,2,0.5052579909833331,8.569322464688568,21.95794494949708,1,1,1,1,0,1
T4754,41.978649937335156,98.91334895769822,0.2893073741975614,1,1,0.1927933547001732,5.010298104206142,20.01665257647264,0,1,1,1,0,0
T4755,54.42457183563232,101.78736577916742,0.4646759430353267,1,3,0.24441981882432895,1.5949645996617279,10.41213293217713,0,1,1,1,0,1
T4756,27.541135322320333,93.91939886562656,0.488304704699088,2,4,0.05230421552490305,9.254904275039731,4.892166169179609,0,1,1,1,0,1
T4757,69.2140936500009,87.0585668658026,0.24703635567588714,1,1,0.029166682410573252,8.654318315785163,21.72541857648497,0,1,1,1,0,0
T4758,40.018665528058094,59.02707707811884,0.16055426252908261,3,3,0.3631825792963069,10.759931930259352,37.5672448369948,0,1,1,1,0,1
T4759,60.82855228157212,58.62259824523485,0.18837577439963574,1,4,0.19127803206837826,6.816367810377506,24.61297511809632,0,1,1,1,0,1
T4760,30.95002103909186,63.08618360470102,0.08829771805296123,1,0,0.04556666706209908,6.402057836680929,23.36833321751978,0,1,0,0,0,0
T4761,60.03260195819327,95.0384199925583,0.040635097169864694,1,1,0.23721581019642043,17.279846865548933,49.61615116411575,0,1,1,0,0,0
T4762,60.07916911721746,81.46659856501272,0.31374770924702505,0,2,0.16033006585846749,7.935184799024448,33.5685742938707,0,0,1,1,0,0
T4763,55.763031080088446,97.37314481471125,0.2689161810273773,4,0,0.2271634124715541,12.499445243269031,23.65039698378711,0,1,0,1,0,1
T4764,35.08357217300312,100.05605468640167,0.15979696757844541,3,4,0.5246758473268948,1.7927404018691195,32.79783707892074,1,1,1,1,0,1
T4765,53.743222843971154,65.48096199401505,0.5469877477031255,3,1,0.329492123383439,18.291546260284083,25.8024421059456,0,1,1,1,0,1
T4766,32.25415722898417,80.64148655114374,0.488955757910439,0,1,0.3032680204441192,9.369185716800827,20.29921181900832,0,0,1,1,0,0
T4767,46.20855117355722,79.7401264263282,0.3575166857005763,0,2,0.04716719582421504,1.5517991795677157,5.580074081861774,0,0,1,1,0,0
T4768,65.44119651432989,73.4442462075157,0.15108879357789298,4,2,0.11557139646498973,4.017318799813263,19.893656633870666,0,1,1,1,0,1
T4769,61.95052890606113,69.30314290950577,0.13922753392277912,1,5,0.014626660604143912,4.476190113947456,37.142240471604985,0,1,1,0,0,1
T4770,50.227744138106495,103.69511006822114,0.13000692918167592,4,1,0.43268105237183035,4.537378032667949,26.169293895635192,0,1,1,0,0,1
T4771,35.37790136115737,81.03943453431002,0.27200681885747685,4,2,0.5790323519098817,15.799276986929808,24.002326815476493,1,1,1,1,0,1
T4772,59.6838156826129,80.26289577119536,0.3838853152349051,0,2,0.14186344339057552,9.966293324303551,41.820577779706326,0,0,1,1,0,0
T4773,50.29071856547038,63.94444650262808,0.06748220238574751,1,1,0.6563255874812007,9.172548902617214,24.724893434966887,1,1,1,0,0,0
T4774,15.19526602654365,93.50424860827009,0.7152800662527399,0,6,0.000691657420014926,5.969283553022629,28.561057409955815,0,0,1,1,0,1
T4775,61.73944739474777,59.897849983239695,0.1737704727416835,1,2,0.12521300981072347,1.838196724925079,26.881873374008585,0,1,1,1,0,0
T4776,49.63650749195462,89.09811057689365,0.2990750527524825,1,5,0.09834971071991082,11.087329026476896,29.885923539064326,0,1,1,1,0,1
T4777,68.03676871974608,89.64458720110325,0.24104354200389128,1,4,0.06128877707049969,11.277199264162023,21.452039220613436,0,1,1,1,0,1
T4778,33.57094221735793,71.74969901352863,0.19112875010680802,0,2,0.0867629395801784,16.830723433035644,40.076004763309726,0,0,1,1,0,0
T4779,2.34944280205999,86.3530416236636,0.11687401989423861,2,0,0.005329256374401573,9.045738197946418,18.064301238248074,0,1,0,0,0,0
T4780,54.18625787517778,83.71339118088974,0.09764334926947094,1,3,0.17961148476315675,3.7901529560048157,11.460712886446814,0,1,1,0,0,0
T4781,54.37345515022959,79.212787503797,0.18730749192428375,2,1,0.22770199868502605,11.54245155260137,18.609993541637085,0,1,1,1,0,0
T4782,24.63992558590322,80.25887960290466,0.42718256369362895,1,0,0.05073419459116148,21.169207283444806,34.90243823187568,0,1,0,1,0,0
T4783,35.3225068120009,81.23563646387042,0.36124125184591305,0,2,0.31198785571014986,7.772070602478686,25.796177410425422,0,0,1,1,0,0
T4784,91.32826615579853,82.59823345344097,0.35456835985719204,1,1,0.15629597876467113,22.44982084100036,25.48280412819438,0,1,1,1,0,0
T4785,45.41584078769295,81.20484062687413,0.1766068838544832,2,3,0.3908275674220401,12.181818866803757,23.17859597769693,0,1,1,1,0,1
T4786,60.96438464564324,57.92271619575716,0.13137345149239318,3,4,0.23376650095742527,21.461763004537225,45.61941276490859,0,1,1,0,0,1
T4787,40.24010258947425,76.9557809798879,0.08894784907562238,1,3,0.8261172863755648,6.275765514606357,38.690362000636455,1,1,1,0,0,1
T4788,18.64545651720265,85.29897202393744,0.19273040119445042,4,2,0.2491997264909977,13.578806772628916,9.506456738936583,0,1,1,1,0,1
T4789,47.446126298061415,81.94577457078583,0.3691151783386055,1,0,0.04763222366650002,6.565375952923094,19.162121168190588,0,1,0,1,0,0
T4790,46.01593159570842,99.07500518790278,0.41254562894635327,1,2,0.27874420517186654,12.896464406953354,11.925670834130685,0,1,1,1,0,1
T4791,44.00182641997443,92.40173178998909,0.34383093426352274,3,1,0.2109868689344062,9.340023955773267,10.65133145683308,0,1,1,1,0,1
T4792,48.28038746740411,62.59180929893728,0.21190389085054198,1,2,0.8196878073878019,6.83477131187831,29.224869401298847,1,1,1,1,0,1
T4793,53.964024074684545,76.6674578389121,0.19176934653444078,5,2,0.1779696391840774,10.576313398068859,11.500588370478916,0,1,1,1,0,1
T4794,47.7482457311929,73.77326693105624,0.2257989048752974,2,2,0.4090364325257852,4.147309158681264,18.212738352298125,0,1,1,1,0,1
T4795,31.039907480789545,79.91303026745632,0.3059966703174421,0,3,0.2465403371731557,16.51317367079984,12.108734563849183,0,0,1,1,0,0
T4796,57.29277187342908,79.940372003226,0.19347644666095543,2,2,0.1640716526062285,14.959699773773657,53.79091489882129,0,1,1,1,0,0
T4797,20.759423670163653,92.23043338479698,0.42651613755364237,3,4,0.48744022787717683,12.659240959352676,10.111833180368011,0,1,1,1,0,1
T4798,19.244638140736996,83.54656726282288,0.27455243943817015,2,5,0.22777679424457645,3.284199547182491,7.657436714098194,0,1,1,1,0,1
T4799,61.087707420523515,104.61090010417101,0.34748541477728484,0,3,0.05922265348958186,3.350366228518062,59.75746651201594,0,0,1,1,0,0
T4800,57.60530408203035,84.8200627532472,0.32609647554314064,1,1,0.09384367222339514,9.74328461955891,18.096624067888857,0,1,1,1,0,0
T4801,49.13906952388946,63.38818959325447,0.4569724385749856,4,4,0.0511609255564864,28.445453985298403,6.26110426433457,0,1,1,1,0,1
T4802,29.06827242867392,70.6543875966356,0.21504052178048205,2,2,0.3581970902846384,5.102008970142867,30.90053183168959,0,1,1,1,0,1
T4803,39.381335889888874,92.07578141463517,0.21626286382498797,1,3,0.024342672518988282,5.319677882163267,36.419202385738956,0,1,1,1,0,0
T4804,46.05879878470244,47.71663470988629,0.23259522049659032,3,2,0.018391905073814253,5.210510683274835,30.709391057410375,0,1,1,1,0,1
T4805,26.0615904713883,53.08239170479909,0.278360244824884,3,2,0.3080416537042314,1.671525786706993,41.175257077588256,0,1,1,1,0,1
T4806,38.91457012965151,80.21394414250462,0.3461018531246256,3,2,0.3070279355446308,18.099626935769773,27.57317355523619,0,1,1,1,0,1
T4807,59.7849550726502,99.01844237042332,0.16361120571498589,3,1,0.2873852002521464,19.570959544384976,18.743382881817805,0,1,1,1,0,1
T4808,71.40958046433825,106.14070863909755,0.18696406252033687,1,1,0.20241109291210904,2.8890425161904214,14.705346224599952,0,1,1,1,0,0
T4809,43.70847871012174,75.65788505956456,0.32463286109182454,3,2,0.04818271837639199,4.021976986352398,12.0704580520846,0,1,1,1,0,1
T4810,61.347325314741475,101.21657373971769,0.37360310839148764,6,5,0.05462407333524471,12.310391053556904,6.405856317959707,0,1,1,1,0,1
T4811,21.28909894118799,81.44535819537796,0.39320268097976085,0,1,0.1430458458839128,13.435557974574737,19.8001435338698,0,0,1,1,0,0
T4812,59.89176861670417,49.37170035513539,0.11942404523694342,1,0,0.07996493700084724,22.30566443114551,21.703948776983754,0,1,0,0,0,0
T4813,37.940773779087785,79.83846927043261,0.3787590354219234,0,1,0.21639526724047267,4.074685370840186,16.179898690298323,0,0,1,1,0,0
T4814,54.610184250619554,67.62183750756898,0.4481409776997231,4,1,0.27865737418511216,13.291224959924994,10.579106025729262,0,1,1,1,0,1
T4815,46.28371372640436,98.36461760955481,0.5739518181976613,3,2,0.2054409625693006,11.808220598700629,18.493499865559073,0,1,1,1,0,1
